words,chars,u_words,u_chars,sentences,avg_word_length,avg_sent_length,class
33,140,4,24,2,4,17,False
48,226,1,21,1,5,48,False
46,207,1,22,2,5,23,False
62,214,2,22,3,3,21,False
69,302,1,32,3,4,23,False
65,302,1,18,3,5,22,False
67,245,4,19,4,4,17,False
60,242,4,27,2,4,30,False
39,169,2,19,1,4,39,False
42,200,1,26,2,5,21,False
20,99,2,21,2,5,10,False
51,211,1,23,2,4,26,False
39,168,1,21,1,4,39,False
68,279,3,23,3,4,23,False
62,259,2,35,2,4,31,False
56,258,1,23,2,5,28,False
42,199,1,23,2,5,21,False
51,223,5,28,3,4,17,False
72,261,2,21,1,4,72,False
49,217,1,20,1,4,49,False
38,170,2,18,2,4,19,False
34,151,1,20,1,4,34,False
40,190,1,21,3,5,13,False
64,239,2,19,3,4,21,False
35,178,1,17,1,5,35,False
34,148,1,18,2,4,17,False
40,162,2,20,2,4,20,False
44,200,5,31,2,5,22,False
51,200,3,19,3,4,17,False
47,220,2,18,1,5,47,False
51,214,1,18,2,4,26,False
47,190,1,22,3,4,16,False
59,276,1,20,2,5,30,False
25,112,1,19,2,4,13,False
36,183,1,18,2,5,18,False
45,164,2,26,1,4,45,False
43,181,2,17,2,4,22,False
19,92,1,19,1,5,19,False
29,144,1,17,1,5,29,False
11,103,0,3,1,9,11,False
32,126,1,21,3,4,11,False
31,128,1,19,1,4,31,False
71,296,1,21,2,4,36,False
33,143,2,23,2,4,17,False
17,84,3,25,1,5,17,False
0,0,0,0,0,0,0,False
4,20,0,1,1,5,4,False
21,104,1,20,2,5,11,False
18,87,1,24,2,5,9,False
33,130,1,27,1,4,33,False
25,126,1,30,2,5,13,False
31,154,3,38,1,5,31,False
25,104,1,28,2,4,13,False
27,148,1,32,1,5,27,False
15,62,1,20,1,4,15,False
31,176,1,34,4,6,8,False
25,150,1,30,1,6,25,False
25,112,1,30,1,4,25,False
33,156,3,38,1,5,33,False
17,66,1,22,1,4,17,False
21,108,1,28,1,5,21,False
25,150,1,28,1,6,25,False
63,262,2,25,3,4,21,False
56,215,3,21,2,4,28,False
68,262,5,24,3,4,23,False
70,296,4,21,2,4,35,False
25,138,1,28,1,6,25,False
23,114,1,26,1,5,23,False
25,164,1,32,2,7,13,False
0,0,0,0,0,0,0,False
19,134,1,26,2,7,10,False
21,128,1,28,1,6,21,False
0,0,0,0,0,0,0,False
27,114,1,28,1,4,27,False
25,114,1,36,1,5,25,False
25,120,1,30,1,5,25,False
21,140,1,30,1,7,21,False
44,156,6,20,2,4,22,False
38,158,2,20,4,4,10,False
60,305,1,17,2,5,30,False
60,248,1,17,2,4,30,False
27,124,0,4,2,5,14,False
9,56,0,3,1,6,9,False
21,73,1,3,2,3,11,False
0,0,0,0,0,0,0,False
7,47,0,2,1,7,7,False
52,207,1,3,2,4,26,False
41,172,0,4,3,4,14,False
6,35,0,1,1,6,6,False
22,106,1,25,1,5,22,False
26,115,2,31,2,4,13,False
26,107,1,23,1,4,26,False
0,0,0,0,0,0,0,False
28,121,1,23,2,4,14,False
28,96,1,3,1,3,28,False
23,105,1,31,2,5,12,False
10,59,0,3,1,6,10,False
12,75,0,4,1,6,12,False
33,127,1,20,1,4,33,False
15,89,1,18,1,6,15,False
35,154,5,42,1,4,35,False
1,1,0,0,1,1,1,False
19,114,1,26,1,6,19,False
27,136,1,36,5,5,5,False
9,48,0,7,1,5,9,False
25,138,1,32,1,6,25,False
17,64,3,24,1,4,17,False
10,56,0,4,1,6,10,False
29,116,1,26,1,4,29,False
23,138,1,30,1,6,23,False
0,0,0,0,0,0,0,False
23,121,1,18,1,5,23,False
17,105,1,18,1,6,17,False
23,103,1,18,1,4,23,False
13,73,1,18,1,6,13,False
53,230,1,48,1,4,53,False
43,222,5,52,2,5,22,False
29,136,4,44,1,5,29,False
23,124,1,30,5,5,5,False
19,114,1,24,2,6,10,False
0,0,0,0,0,0,0,False
29,164,3,38,3,6,10,False
43,190,3,46,2,4,22,False
41,170,1,38,1,4,41,False
25,144,1,30,1,6,25,False
37,182,1,36,1,5,37,False
23,112,1,28,1,5,23,False
39,148,1,34,3,4,13,False
23,122,1,26,1,5,23,False
31,152,1,34,1,5,31,False
13,56,1,18,1,4,13,False
31,137,1,18,1,4,31,False
15,91,0,5,1,6,15,False
10,67,0,5,1,7,10,False
45,181,3,24,1,4,45,False
23,134,1,28,1,6,23,False
0,0,0,0,0,0,0,False
39,159,2,35,1,4,39,False
27,100,3,32,1,4,27,False
23,156,1,30,1,7,23,False
25,152,1,34,1,6,25,False
26,169,1,23,1,7,26,False
31,132,1,34,1,4,31,False
21,134,1,30,1,6,21,False
21,82,3,24,1,4,21,False
11,69,0,3,1,6,11,False
18,88,0,4,1,5,18,False
19,88,0,3,1,5,19,False
17,69,1,18,1,4,17,False
17,94,1,26,1,6,17,False
27,122,1,28,1,5,27,False
23,102,1,24,1,4,23,False
0,0,0,0,0,0,0,False
31,160,1,32,1,5,31,False
25,128,1,30,3,5,8,False
23,142,1,28,1,6,23,False
25,124,1,30,1,5,25,False
49,224,1,40,1,5,49,False
45,171,1,18,1,4,45,False
27,117,1,18,1,4,27,False
27,113,1,18,2,4,14,False
21,115,1,18,1,5,21,False
29,152,3,40,2,5,15,False
3,14,0,1,1,5,3,False
4,10,1,2,1,3,4,False
0,0,0,0,0,0,0,False
25,126,1,29,1,5,25,False
23,116,1,28,2,5,12,False
36,166,5,32,1,5,36,False
25,114,1,28,2,5,13,False
27,144,1,32,1,5,27,False
13,84,1,20,1,6,13,False
15,48,1,3,2,3,8,False
27,174,1,34,1,6,27,False
22,113,1,28,1,5,22,False
21,130,1,28,1,6,21,False
17,91,1,18,1,5,17,False
11,45,1,18,1,4,11,False
12,76,0,4,1,6,12,False
8,65,0,5,1,8,8,False
21,96,1,26,1,5,21,False
13,64,1,20,1,5,13,False
43,173,3,22,2,4,22,False
64,276,2,32,2,4,32,False
58,252,1,18,3,4,19,False
33,148,1,19,1,4,33,False
42,171,1,24,2,4,21,False
33,111,1,20,1,3,33,False
29,120,1,22,1,4,29,False
49,196,1,17,1,4,49,False
36,138,1,23,2,4,18,False
17,99,0,4,1,6,17,False
10,64,0,2,1,6,10,False
25,125,1,22,1,5,25,False
39,157,1,14,3,4,13,False
27,130,1,20,2,5,14,False
31,124,1,17,1,4,31,False
50,250,2,24,2,5,25,False
46,195,2,24,2,4,23,False
50,245,1,22,1,5,50,False
47,197,2,22,3,4,16,False
23,105,1,18,1,5,23,False
21,111,1,18,1,5,21,False
19,83,1,18,1,4,19,False
19,97,1,18,1,5,19,False
21,114,1,17,2,5,11,False
21,108,1,13,1,5,21,False
35,138,5,21,1,4,35,False
27,144,1,23,1,5,27,False
35,148,1,19,1,4,35,False
20,136,0,4,1,7,20,False
21,94,0,1,1,4,21,False
23,116,1,17,1,5,23,False
37,158,1,17,1,4,37,False
59,239,3,41,2,4,30,False
12,186,0,1,1,16,12,False
22,94,1,30,1,4,22,False
58,229,4,42,3,4,19,False
41,174,1,38,3,4,14,False
57,207,5,40,2,4,29,False
52,208,3,34,2,4,26,False
27,151,1,18,1,6,27,False
11,57,1,6,1,5,11,False
27,101,3,22,2,4,14,False
16,76,0,2,1,5,16,False
58,231,2,43,3,4,19,False
56,253,2,37,3,5,19,False
34,142,2,31,3,4,11,False
47,200,2,37,2,4,24,False
48,218,2,38,3,5,16,False
49,165,3,39,4,3,12,False
31,132,1,38,2,4,16,False
44,194,1,30,2,4,22,False
30,128,3,33,2,4,15,False
11,58,0,5,1,5,11,False
12,57,0,5,2,5,6,False
33,139,1,16,1,4,33,False
27,129,1,19,1,5,27,False
50,199,1,30,2,4,25,False
37,142,3,33,2,4,19,False
42,151,2,36,1,4,42,False
35,127,2,33,2,4,18,False
30,135,2,31,1,5,30,False
53,193,2,33,4,4,13,False
31,151,2,34,3,5,10,False
41,164,3,37,2,4,21,False
57,221,2,35,1,4,57,False
47,166,6,44,1,4,47,False
19,97,1,18,1,5,19,False
53,216,2,18,3,4,18,False
19,99,1,18,1,5,19,False
19,97,1,18,1,5,19,False
17,91,1,22,1,5,17,False
44,187,5,45,1,4,44,False
43,194,2,33,1,5,43,False
47,192,2,40,2,4,24,False
42,214,2,30,2,5,21,False
35,138,2,33,2,4,18,False
62,253,1,36,3,4,21,False
35,174,1,34,1,5,35,False
34,155,2,32,2,5,17,False
32,151,1,35,4,5,8,False
43,176,1,37,3,4,14,False
31,123,1,36,1,4,31,False
52,205,3,38,2,4,26,False
35,169,3,38,2,5,18,False
47,269,5,64,3,6,16,False
48,215,1,36,4,4,12,False
33,143,1,16,1,4,33,False
13,89,1,18,1,7,13,False
13,67,2,4,1,5,13,False
13,80,0,5,1,6,13,False
24,105,1,32,2,4,12,False
33,151,2,36,3,5,11,False
27,125,1,36,3,5,9,False
41,155,2,35,3,4,14,False
27,115,2,38,2,4,14,False
23,115,2,37,2,5,12,False
48,204,3,32,3,4,16,False
47,200,4,48,3,4,16,False
34,158,2,35,2,5,17,False
18,82,1,27,1,5,18,False
39,204,1,36,2,5,20,False
0,0,0,0,0,0,0,False
10,72,0,3,1,7,10,False
9,59,0,8,1,7,9,False
15,102,0,3,1,7,15,False
52,208,3,43,4,4,13,False
33,144,2,33,1,4,33,False
11,61,0,4,2,6,6,False
8,58,0,4,1,7,8,False
17,75,1,18,1,4,17,False
27,119,1,18,1,4,27,False
24,124,1,17,1,5,24,False
27,117,1,18,1,4,27,False
34,151,0,11,2,4,17,False
24,112,1,15,1,5,24,False
23,117,1,18,1,5,23,False
17,93,1,20,1,5,17,False
17,71,1,18,1,4,17,False
17,91,1,18,1,5,17,False
15,71,0,4,1,5,15,False
19,96,0,5,1,5,19,False
0,0,0,0,0,0,0,False
12,59,0,4,2,5,6,False
15,85,1,6,1,6,15,False
14,96,0,3,1,7,14,False
14,77,0,3,1,6,14,False
28,118,2,17,2,4,14,False
39,165,1,18,3,4,13,False
19,137,1,22,1,7,19,False
21,101,1,18,1,5,21,False
49,194,1,13,2,4,25,False
23,121,1,20,1,5,23,False
25,119,1,18,1,5,25,False
15,61,1,18,1,4,15,False
25,129,1,18,1,5,25,False
27,111,1,18,1,4,27,False
13,75,0,3,1,6,13,False
0,0,0,0,0,0,0,False
10,53,1,9,1,5,10,False
12,78,0,1,1,7,12,False
10,79,0,5,1,8,10,False
15,98,0,7,1,7,15,False
24,115,1,16,1,5,24,False
19,83,1,18,1,4,19,False
29,129,1,18,1,4,29,False
30,134,1,17,1,4,30,False
19,85,1,18,1,4,19,False
37,164,1,50,1,4,37,False
16,86,0,6,2,5,8,False
27,136,1,46,2,5,14,False
27,146,1,46,1,5,27,False
10,55,0,10,1,6,10,False
23,132,1,40,1,6,23,False
21,102,3,52,3,5,7,False
21,84,1,36,1,4,21,False
23,136,3,48,1,6,23,False
29,114,3,46,1,4,29,False
8,43,1,15,1,5,8,False
9,46,0,8,1,5,9,False
8,58,1,30,1,7,8,False
17,84,1,34,1,5,17,False
13,57,2,12,1,4,13,False
21,126,1,42,2,6,11,False
33,144,3,50,2,4,17,False
14,80,2,18,1,6,14,False
35,134,1,46,1,4,35,False
17,82,1,34,1,5,17,False
15,78,2,21,1,5,15,False
23,154,1,44,2,7,12,False
19,112,1,38,1,6,19,False
21,95,1,17,2,5,11,False
21,81,3,19,1,4,21,False
41,216,3,60,3,5,14,False
13,55,2,12,1,4,13,False
33,144,5,54,3,4,11,False
25,148,1,46,2,6,13,False
3,20,0,1,1,7,3,False
23,108,1,42,2,5,12,False
23,110,1,44,2,5,12,False
27,166,1,46,4,6,7,False
15,96,1,36,1,6,15,False
39,162,1,56,2,4,20,False
20,118,1,11,2,6,10,False
41,168,1,48,1,4,41,False
13,74,1,34,1,6,13,False
27,158,1,44,1,6,27,False
20,165,1,6,2,8,10,False
47,202,7,66,1,4,47,False
25,148,5,60,3,6,8,False
23,158,1,44,1,7,23,False
25,152,1,46,1,6,25,False
21,100,3,44,1,5,21,False
19,87,0,21,1,5,19,False
39,186,1,58,2,5,20,False
27,134,1,46,1,5,27,False
15,86,1,36,1,6,15,False
33,164,1,50,2,5,17,False
27,124,3,50,3,5,9,False
27,132,5,58,1,5,27,False
27,130,1,48,2,5,14,False
15,76,2,12,1,5,15,False
45,166,1,56,4,4,11,False
21,116,1,42,1,6,21,False
39,174,3,68,5,4,8,False
43,208,1,60,1,5,43,False
15,91,0,14,1,6,15,False
19,124,1,38,1,7,19,False
18,87,0,17,2,5,9,False
31,194,1,50,3,6,10,False
21,108,3,38,1,5,21,False
15,112,1,38,1,7,15,False
43,186,1,60,1,4,43,False
29,156,1,50,1,5,29,False
29,124,1,46,1,4,29,False
29,148,1,52,2,5,15,False
27,164,1,48,1,6,27,False
52,248,2,40,4,5,13,False
11,70,0,10,1,6,11,False
49,204,1,60,7,4,7,False
39,144,1,52,2,4,20,False
27,120,3,42,2,4,14,False
25,132,1,46,1,5,25,False
33,208,1,50,1,6,33,False
29,146,1,48,2,5,15,False
41,166,1,58,2,4,21,False
15,84,1,36,1,6,15,False
51,204,3,58,1,4,51,False
21,132,1,40,1,6,21,False
11,68,0,11,1,6,11,False
17,100,1,36,1,6,17,False
9,44,1,11,1,5,9,False
0,0,0,0,0,0,0,False
37,160,7,54,1,4,37,False
23,138,1,44,2,6,12,False
19,100,1,38,1,5,19,False
31,118,1,48,4,4,8,False
19,124,1,40,1,7,19,False
35,182,1,48,1,5,35,False
17,49,1,5,1,3,17,False
31,160,1,48,1,5,31,False
17,100,1,38,1,6,17,False
8,50,1,11,1,6,8,False
27,166,1,46,2,6,14,False
47,166,1,54,3,4,16,False
27,128,1,48,1,5,27,False
21,110,1,42,1,5,21,False
29,140,1,50,2,5,15,False
3,13,0,2,1,4,3,False
16,73,3,16,3,5,5,False
25,120,1,44,3,5,8,False
21,124,1,40,1,6,21,False
6,39,1,7,1,7,6,False
31,158,1,52,1,5,31,False
29,152,1,46,1,5,29,False
15,86,1,23,1,6,15,False
58,268,2,26,3,5,19,False
13,77,1,22,1,6,13,False
20,81,1,25,1,4,20,False
13,87,1,21,1,7,13,False
12,62,1,20,1,5,12,False
15,65,2,22,2,4,8,False
8,39,1,16,1,5,8,False
14,58,1,21,1,4,14,False
33,144,1,24,2,4,17,False
28,124,1,27,4,4,7,False
11,57,1,20,1,5,11,False
21,85,3,25,1,4,21,False
25,112,1,31,2,4,13,False
23,80,2,30,3,3,8,False
28,109,1,23,3,4,9,False
15,86,1,24,1,6,15,False
23,129,1,31,1,6,23,False
37,125,1,16,3,3,12,False
49,222,3,31,3,5,16,False
18,94,1,26,1,5,18,False
13,68,1,22,1,5,13,False
56,248,1,21,3,4,19,False
21,72,1,17,3,3,7,False
45,196,1,26,2,4,23,False
44,173,2,26,2,4,22,False
17,73,1,23,1,4,17,False
15,77,1,24,2,5,8,False
15,82,1,24,1,5,15,False
47,224,1,15,1,5,47,False
58,196,4,26,2,3,29,False
7,40,0,1,1,6,7,False
17,70,1,20,1,4,17,False
35,161,1,21,3,5,12,False
23,98,1,5,2,4,12,False
33,119,1,18,3,4,11,False
57,234,1,17,3,4,19,False
20,124,0,1,1,6,20,False
14,70,1,13,1,5,14,False
16,101,0,2,1,6,16,False
36,143,3,18,1,4,36,False
23,99,1,18,1,4,23,False
15,92,0,1,1,6,15,False
16,71,0,2,2,4,8,False
36,164,2,16,2,5,18,False
29,143,1,13,2,5,15,False
10,75,0,1,1,8,10,False
10,39,0,4,1,4,10,False
18,89,1,21,1,5,18,False
15,89,0,3,1,6,15,False
26,127,0,1,1,5,26,False
1,17,0,0,1,17,1,False
9,61,1,17,1,7,9,False
19,94,0,2,1,5,19,False
41,166,2,16,1,4,41,False
36,147,0,6,2,4,18,False
30,123,1,13,2,4,15,False
30,124,1,17,1,4,30,False
19,101,1,6,1,5,19,False
23,105,1,13,1,5,23,False
22,96,1,13,1,4,22,False
20,85,1,15,1,4,20,False
23,98,1,13,1,4,23,False
28,105,1,14,2,4,14,False
34,145,1,13,2,4,17,False
43,167,1,13,2,4,22,False
23,101,1,14,1,4,23,False
18,91,1,13,1,5,18,False
21,88,1,13,2,4,11,False
19,75,1,13,1,4,19,False
26,114,1,14,1,4,26,False
19,86,1,12,1,5,19,False
26,110,1,12,1,4,26,False
33,128,1,13,1,4,33,False
36,133,1,13,1,4,36,False
13,86,1,2,1,7,13,False
29,120,1,13,2,4,15,False
28,106,1,13,1,4,28,False
20,108,0,1,1,5,20,False
19,92,1,13,1,5,19,False
19,92,0,5,3,5,6,False
32,115,0,6,2,4,16,False
25,96,3,30,3,4,8,False
54,266,1,53,2,5,27,False
29,128,1,34,1,4,29,False
41,150,1,42,7,4,6,False
17,65,0,3,3,4,6,False
2,4,0,1,1,2,2,False
57,244,3,58,1,4,57,False
43,178,3,50,3,4,14,False
47,236,1,54,3,5,16,False
1,19,0,0,1,19,1,False
0,0,0,0,0,0,0,False
30,141,1,13,3,5,10,False
32,167,1,24,1,5,32,False
16,93,0,1,1,6,16,False
28,104,1,15,2,4,14,False
42,197,1,13,2,5,21,False
12,79,0,1,1,7,12,False
32,164,1,13,1,5,32,False
17,104,0,1,1,6,17,False
17,98,0,1,1,6,17,False
17,90,0,1,1,5,17,False
15,94,1,3,1,6,15,False
17,96,0,1,2,6,9,False
28,107,0,1,1,4,28,False
13,85,0,4,1,7,13,False
25,120,0,12,1,5,25,False
18,94,0,1,1,5,18,False
31,158,1,12,1,5,31,False
24,107,1,3,1,4,24,False
18,101,1,13,1,6,18,False
14,84,0,1,1,6,14,False
21,91,1,12,1,4,21,False
26,110,1,13,1,4,26,False
20,103,1,12,1,5,20,False
41,149,1,15,3,4,14,False
29,144,1,18,2,5,15,False
31,109,1,13,2,4,16,False
14,84,1,2,1,6,14,False
21,76,1,13,1,4,21,False
23,109,1,12,1,5,23,False
39,152,1,13,1,4,39,False
22,93,1,14,3,4,7,False
26,138,1,15,1,5,26,False
30,134,1,12,1,4,30,False
21,98,1,14,1,5,21,False
36,128,1,15,2,4,18,False
15,92,0,4,1,6,15,False
15,94,0,1,1,6,15,False
14,95,0,3,1,7,14,False
9,47,0,2,2,5,5,False
8,43,2,19,1,5,8,False
11,77,0,2,1,7,11,False
5,42,0,1,1,8,5,False
13,79,0,1,1,6,13,False
13,80,0,1,1,6,13,False
7,53,0,1,1,8,7,False
27,127,1,1,1,5,27,False
39,167,1,15,1,4,39,False
36,160,1,33,3,4,12,False
48,204,3,37,2,4,24,False
52,185,5,40,3,4,17,False
13,39,2,3,1,3,13,False
37,143,1,35,3,4,12,False
48,232,1,36,2,5,24,False
47,204,5,47,1,4,47,False
46,187,1,32,3,4,15,False
36,153,3,35,3,4,12,False
51,247,1,34,4,5,13,False
11,177,0,2,2,16,6,False
29,132,1,38,1,5,29,False
38,161,2,35,2,4,19,False
25,200,2,6,3,8,8,False
31,135,2,35,2,4,16,False
39,175,4,35,4,4,10,False
19,197,0,1,1,10,19,False
8,160,0,2,1,20,8,False
21,199,0,3,2,9,11,False
46,218,2,32,2,5,23,False
49,193,3,42,3,4,16,False
42,181,1,19,1,4,42,False
31,132,1,19,2,4,16,False
31,143,2,23,1,5,31,False
52,208,1,24,1,4,52,False
32,120,1,20,1,4,32,False
58,253,3,25,3,4,19,False
26,116,2,20,2,4,13,False
49,209,3,21,2,4,25,False
32,142,2,18,2,4,16,False
43,147,1,23,2,3,22,False
41,189,1,19,2,5,21,False
27,123,1,20,1,5,27,False
47,220,2,18,1,5,47,False
76,303,1,17,2,4,38,False
103,365,5,24,3,4,34,False
30,117,1,18,2,4,15,False
12,108,0,6,2,9,6,False
44,193,1,19,2,4,22,False
33,138,1,17,2,4,17,False
28,126,1,17,2,5,14,False
25,128,1,18,2,5,13,False
54,276,1,18,1,5,54,False
39,199,2,23,1,5,39,False
40,156,1,18,1,4,40,False
32,132,1,17,1,4,32,False
51,228,1,19,2,4,26,False
40,177,2,24,1,4,40,False
51,215,3,25,2,4,26,False
21,91,1,17,2,4,11,False
34,161,2,21,2,5,17,False
54,240,1,21,2,4,27,False
59,210,3,24,5,4,12,False
50,210,2,19,2,4,25,False
19,102,1,17,1,5,19,False
27,94,1,16,2,3,14,False
54,232,2,22,1,4,54,False
20,80,0,1,1,4,20,False
37,113,2,5,3,3,12,False
12,39,0,2,1,3,12,False
19,78,1,14,1,4,19,False
45,216,1,16,1,5,45,False
29,134,1,24,1,5,29,False
45,178,3,22,1,4,45,False
23,87,1,7,2,4,12,False
37,204,1,22,1,6,37,False
25,158,1,16,1,6,25,False
31,144,1,14,1,5,31,False
49,152,1,18,1,3,49,False
19,92,1,14,1,5,19,False
37,172,3,22,1,5,37,False
21,71,1,1,1,3,21,False
27,136,1,14,1,5,27,False
33,172,1,22,1,5,33,False
33,132,1,5,3,4,11,False
23,112,1,18,1,5,23,False
31,138,1,14,1,4,31,False
37,158,3,20,1,4,37,False
31,140,1,24,1,5,31,False
35,130,1,14,1,4,35,False
37,188,1,18,1,5,37,False
35,134,1,30,1,4,35,False
31,162,1,26,1,5,31,False
59,270,1,20,1,5,59,False
55,202,1,32,1,4,55,False
19,126,1,14,1,7,19,False
11,64,1,16,1,6,11,False
20,65,2,4,1,3,20,False
13,94,1,20,1,7,13,False
43,184,1,18,1,4,43,False
31,140,1,18,1,5,31,False
11,43,0,3,1,4,11,False
17,106,1,14,1,6,17,False
25,116,0,5,2,5,13,False
55,214,7,26,1,4,55,False
65,254,3,20,3,4,22,False
37,198,1,16,1,5,37,False
29,132,1,16,1,5,29,False
59,348,1,26,1,6,59,False
27,104,1,14,1,4,27,False
45,190,1,14,1,4,45,False
19,86,0,5,2,5,10,False
23,144,1,22,1,6,23,False
41,214,1,16,1,5,41,False
37,180,1,30,2,5,19,False
39,194,1,22,1,5,39,False
14,52,0,3,1,4,14,False
39,186,1,14,1,5,39,False
14,47,0,2,1,3,14,False
41,160,1,14,1,4,41,False
23,96,1,18,1,4,23,False
15,86,1,14,1,6,15,False
37,160,1,16,1,4,37,False
8,29,0,1,1,4,8,False
29,146,1,16,2,5,15,False
18,74,0,5,1,4,18,False
41,178,1,14,1,4,41,False
39,202,1,18,1,5,39,False
51,232,1,18,1,5,51,False
27,134,1,20,1,5,27,False
59,252,3,20,1,4,59,False
5,35,0,1,1,7,5,False
24,120,1,4,1,5,24,False
18,79,0,2,2,4,9,False
4,31,0,1,1,8,4,False
30,125,0,3,3,4,10,False
0,0,0,0,0,0,0,False
36,179,1,38,2,5,18,False
15,90,2,16,1,6,15,False
32,160,0,15,3,5,11,False
13,86,1,12,1,7,13,False
12,124,1,5,1,10,12,False
35,204,1,25,1,6,35,False
27,116,1,21,1,4,27,False
67,292,3,25,6,4,11,False
57,213,1,21,4,4,14,False
20,65,0,2,1,3,20,False
0,0,0,0,0,0,0,False
33,144,1,37,2,4,17,False
38,166,1,28,1,4,38,False
35,135,3,36,1,4,35,False
44,179,4,37,2,4,22,False
57,210,1,34,3,4,19,False
48,209,3,38,2,4,24,False
39,198,1,35,2,5,20,False
5,153,0,1,1,31,5,False
48,190,3,41,3,4,16,False
33,174,1,29,4,5,8,False
26,116,1,33,2,4,13,False
40,153,1,38,2,4,20,False
40,140,3,27,3,4,13,False
14,188,0,1,1,13,14,False
49,193,2,33,2,4,25,False
30,135,2,39,1,5,30,False
35,139,1,37,3,4,12,False
8,171,1,2,1,21,8,False
14,83,1,23,1,6,14,False
15,74,2,26,2,5,8,False
60,248,3,26,1,4,60,False
64,257,2,29,4,4,16,False
23,101,1,29,2,4,12,False
14,64,1,22,1,5,14,False
15,69,2,25,1,5,15,False
26,142,4,35,2,5,13,False
10,71,1,18,2,7,5,False
12,74,1,21,1,6,12,False
14,84,1,23,1,6,14,False
34,162,1,35,5,5,7,False
11,70,1,20,1,6,11,False
11,55,2,20,1,5,11,False
10,48,3,18,1,5,10,False
19,93,2,27,1,5,19,False
35,137,1,24,3,4,12,False
38,180,1,26,4,5,10,False
44,204,2,21,3,5,15,False
60,290,2,25,3,5,20,False
14,84,1,23,1,6,14,False
14,81,1,21,1,6,14,False
60,308,4,41,2,5,30,False
68,289,1,25,3,4,23,False
17,85,1,26,1,5,17,False
12,72,1,21,1,6,12,False
38,177,1,13,2,5,19,False
15,55,3,20,1,4,15,False
13,84,1,21,1,6,13,False
15,75,1,24,1,5,15,False
32,155,1,39,1,5,32,False
59,248,3,26,2,4,30,False
35,140,1,24,3,4,12,False
17,74,1,22,3,4,6,False
22,99,2,30,1,5,22,False
21,97,1,29,2,5,11,False
10,53,1,19,1,5,10,False
26,96,2,20,1,4,26,False
23,89,1,28,1,4,23,False
33,151,2,22,2,5,17,False
4,21,1,13,1,5,4,False
33,155,2,22,2,5,17,False
27,91,2,19,2,3,14,False
24,111,2,26,3,5,8,False
12,63,1,20,1,5,12,False
27,107,1,18,2,4,14,False
9,41,1,17,1,5,9,False
13,62,1,22,1,5,13,False
19,103,1,28,2,5,10,False
14,68,1,23,1,5,14,False
36,147,2,32,2,4,18,False
12,73,1,21,1,6,12,False
13,70,1,23,1,5,13,False
12,63,1,21,1,5,12,False
11,67,1,19,1,6,11,False
72,344,3,28,3,5,24,False
19,103,1,28,3,5,6,False
44,199,2,28,2,5,22,False
8,44,1,17,1,6,8,False
21,91,1,30,1,4,21,False
67,305,3,31,3,5,22,False
8,42,1,16,1,5,8,False
26,132,1,22,2,5,13,False
29,134,1,28,5,5,6,False
14,67,1,20,2,5,7,False
13,69,1,22,1,5,13,False
13,75,2,22,2,6,7,False
19,83,1,25,1,4,19,False
16,103,1,24,1,6,16,False
13,81,1,22,1,6,13,False
27,132,1,23,3,5,9,False
16,89,1,23,1,6,16,False
14,86,1,23,2,6,7,False
14,80,1,22,1,6,14,False
14,73,1,22,1,5,14,False
52,252,3,34,3,5,17,False
11,71,1,20,1,6,11,False
54,220,2,21,3,4,18,False
51,213,1,22,2,4,26,False
13,62,1,22,1,5,13,False
4,21,1,13,1,5,4,False
13,81,1,22,1,6,13,False
14,73,1,22,1,5,14,False
25,106,1,26,1,4,25,False
33,106,2,23,3,3,11,False
9,40,1,17,1,4,9,False
15,61,1,22,1,4,15,False
12,65,1,21,1,5,12,False
16,81,1,25,1,5,16,False
19,93,0,7,1,5,19,False
14,75,2,9,1,5,14,False
9,57,0,3,1,6,9,False
39,154,3,21,2,4,20,False
23,117,1,18,1,5,23,False
0,0,0,0,0,0,0,False
9,25,0,2,2,3,5,False
37,148,1,42,3,4,12,False
51,220,3,56,1,4,51,False
55,252,3,60,1,5,55,False
0,0,0,0,0,0,0,False
51,210,5,56,1,4,51,False
69,280,3,72,4,4,17,False
49,198,1,50,3,4,16,False
0,0,0,0,0,0,0,False
61,258,3,68,6,4,10,False
31,116,3,44,3,4,10,False
77,302,1,70,8,4,10,False
0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,False
19,83,0,1,2,4,10,False
3,9,0,1,1,3,3,False
75,320,1,80,5,4,15,False
31,126,1,38,3,4,10,False
10,57,0,1,2,6,5,False
41,164,1,46,2,4,21,False
53,212,3,56,2,4,27,False
19,82,0,2,3,4,6,False
0,0,0,0,0,0,0,False
61,306,3,68,1,5,61,False
43,148,1,44,2,3,22,False
43,196,3,48,1,5,43,False
10,32,0,1,1,3,10,False
29,156,1,36,2,5,15,False
53,238,1,35,5,4,11,False
33,132,1,40,2,4,17,False
17,78,0,4,3,5,6,False
5,21,0,1,1,4,5,False
75,340,1,80,1,5,75,False
17,68,3,34,3,4,6,False
37,186,1,44,1,5,37,False
0,0,0,0,0,0,0,False
61,240,5,72,6,4,10,False
3,7,0,1,1,2,3,False
59,232,1,58,1,4,59,False
41,186,1,48,1,5,41,False
51,246,3,60,1,5,51,False
0,0,0,0,0,0,0,False
33,138,5,42,3,4,11,False
52,219,4,49,3,4,17,False
53,256,1,58,2,5,27,False
